10.31.00,"TRANSPORTE DE TERRA POR CAMINHÃO BASCULANTE, A PARTIR DE 1KM",1.19,M3XKM
10.40.01,"ESCAVAÇÃO MANUAL,  PROFUNDIDADE IGUAL OU INFERIOR A 1,50M",45.01,M3
10.40.02,"ESCAVAÇÃO MANUAL,  PROFUNDIDADE SUPERIOR A 1,50M",52.51,M3
10.40.05,"ESCORAMENTO DE VALAS, CONTINUO",60.16,M2
10.40.06,"ESCORAMENTO DE VALAS, DESCONTINUO",36.72,M2
10.41.00,"APILOAMENTO DO FUNDO DE VALAS, PARA SIMPLES REGULARIZAÇÃO",3.75,M2
10.41.04,LASTRO DE AGREGADO RECICLADO,82.41,M3
10.41.05,LASTRO DE BRITA,112.51,M3
10.41.06,"LASTRO DE CONCRETO, 150KG CIM/M3",303.75,M3
10.41.07,"LASTRO DE CONCRETO COM AGREGADO RECICLADO, 150 KG CIM/M3",279.15,M3
10.42.00,"TUBO DE PEAD CORRUGADO E PERFURADOPARA DRENAGEM - DIÂMETRO 2,5"" (EM ACORDO COM AS NORMAS DNIT 093/06, NBR 15073 E NBR 14692)",17.45,M
10.42.01,"TUBO DE PEAD CORRUGADO E PERFURADOPARA DRENAGEM - DIÂMETRO 3,0"" (EM ACORDO COM AS NORMAS DNIT 093/06, NBR 15073 E NBR 14692)",19.63,M
10.42.02,"TUBO DE PEAD CORRUGADO E PERFURADOPARA DRENAGEM - DIÂMETRO 4,0"" (EM ACORDO COM AS NORMAS DNIT 093/06, NBR 15073 E NBR 14692)",22.38,M
10.42.03,"TUBO DE PEAD CORRUGADO E PERFURADOPARA DRENAGEM - DIÂMETRO 6,0"" (EM ACORDO COM AS NORMAS DNIT 093/06, NBR 15073 E NBR 14692)",41.06,M
10.42.06,"TUBO PVC PERFURADO PARA DRENAGEM - DIÂMETRO 4"" (100MM)",27.83,M
10.42.07,"TUBO PVC PERFURADO PARA DRENAGEM - DIÂMETRO 6"" (150MM)",50.26,M
10.43.00,TUBO DE CONCRETO - DIÂMETRO DE 30CM,34.81,M
10.43.01,TUBO DE CONCRETO - DIÂMETRO DE 40CM,48.98,M
10.43.02,TUBO DE CONCRETO - DIÂMETRO DE 50CM,68.66,M
10.43.03,TUBO DE CONCRETO - DIÂMETRO DE 60CM,86.23,M
10.43.05,TUBO DE CONCRETO - DIÂMETRO DE 80CM,181.53,M
10.43.07,TUBO DE CONCRETO - DIÂMETRO DE 100CM,273.58,M
10.43.09,TUBO DE CONCRETO - DIÂMETRO DE 120CM,405.49,M
10.44.08,CAIXA DE LIGAÇÃO OU INSPEÇÃO - ESCAVAÇÃO E APILOAMENTO,40.51,M3
10.44.09,CAIXA DE LIGAÇÃO OU INSPEÇÃO - LASTRO DE CONCRETO (FUNDO),328.68,M3
10.45.00,"CAIXA DE LIGAÇÃO OU INSPEÇÃO - ALVENARIA DE 1/2 TIJOLO, REVESTIDA",168.68,M2
10.45.01,"CAIXA DE LIGAÇÃO OU INSPEÇÃO - ALVENARIA DE 1 TIJOLO, REVESTIDA",235.18,M2
10.45.02,CAIXA DE LIGAÇÃO OU INSPEÇÃO - TAMPA DE CONCRETO,152.39,M2
10.47.00,ENVOLVIMENTO DE TUBOS COM BRITA,120.01,M3
10.47.01,ENVOLVIMENTO DE TUBOS COM AREIA,137.77,M3
10.47.05,MANTA GEOTÊXTIL,5.2,M2
10.47.06,FORNECIMENTO E APLICAÇÃO DE GEOMEMBRANA DE PEAD - 1MM DE ESPESSURA,22.27,M2
10.47.07,FORNECIMENTO E APLICAÇÃO DE MANTA FORMADA PELA ASSOCIAÇÃO DE UM TECIDO TÉCNICO DE POLIESTER COM UM FILME DE POLIETILENO DE BAIXA DENSIDADE EM ACORDO COM A NBR 12824,16.84,M2
10.47.08,"FORNECIMENTO E APLICAÇÃO DE GEOCOMPOSTO FORMADO POR NÚCLEO TRIDIMENSIONAL, FLEXÍVEL DE FILAMENTO DE POLIPROPILENO, ASSOCIADO ÀS SUAS DUAS SUPERFÍCIES GEOTEXTEIS NÃO TECIDOS",23.15,M2
10.48.00,"REATERRO DE VALAS, INCLUSIVE COMPACTAÇÃO",8.97,M3
10.50.01,TAPUME CHAPA COMPENSADA 6MM,43.82,M2
10.50.02,TAPUME CHAPA COMPENSADA RESINADA 10MM,47.4,M2
10.50.05,"TAPUME METÁLICO COM TELHA METÁLICA, SEM PINTURA, TRAPEZOIDAL 40 ESP=0,43MM, COLUNAS, BASES E PARAFUSOS",109.13,M2
10.50.06,"PORTÃO METÁLICO DE OBRA - 5M, PIVOTANTE, 2 FOLHAS, PARA TAPUME",183.75,M2
10.50.07,"PORTÃO DE PEDESTRES - 1,15M, PARA TAPUME",160.82,M2
10.54.00,"TELA PARA PROTEÇÃO DE OBRAS, MALHA 2 MM",18.6,M2
20.10.01,BROCA DE CONCRETO - DIÂMETRO DE 20CM,36.77,M
20.10.02,BROCA DE CONCRETO - DIÂMETRO DE 25CM,55.69,M
20.10.03,BROCA DE CONCRETO - DIÂMETRO DE 30CM,82.83,M
20.10.05,"ESTACA DE CONCRETO MOLDADA NO LOCAL, TIPO ""STRAUSS"" - ATÉ 20T",45.8,M
20.10.06,"ESTACA DE CONCRETO MOLDADA NO LOCAL, TIPO ""STRAUSS"" - ATÉ 30T",58.06,M
20.10.07,"ESTACA DE CONCRETO MOLDADA NO LOCAL, TIPO ""STRAUSS"" - ATÉ 40T",74.55,M
20.10.08,"ESTACA DE CONCRETO MOLDADA NO LOCAL, TIPO ""STRAUSS"" - ATÉ 60T",99.39,M
20.12.00,"TUBULÃO - ESCAVAÇÃO A CÉU ABERTO, COM PÁ E PICARETA",340.3,M3
20.13.04,TUBULÃO A CÉU ABERTO FCK=20 MPA,464.02,M3
20.13.08,ESTACA DE CONCRETO PRÉ-MOLDADA COM CARGA ADMISSÍVEL PARA ESTRUTURA DE 20 T,65.61,M
20.13.09,ESTACA DE CONCRETO PRÉ-MOLDADA COM CARGA ADMISSÍVEL PARA ESTRUTURA DE 30 T,73.36,M
20.14.00,ESTACA DE CONCRETO PRÉ-MOLDADA COM CARGA ADMISSÍVEL PARA ESTRUTURA DE 40 T,91.67,M
20.14.01,ESTACA DE CONCRETO PRÉ-MOLDADA COM CARGA ADMISSÍVEL PARA ESTRUTURA DE 60 T,117.82,M
20.14.02,ESTACA DE CONCRETO PRÉ-MOLDADA COM CARGA ADMISSÍVEL PARA ESTRUTURA DE 70 T,156.98,M
20.14.03,EMENDA DE ESTACA DE CONCRETO PRÉ-MOLDADA - DIÂMETRO 17 CM - 20 T,33.04,UN
20.14.04,EMENDA DE ESTACA DE CONCRETO PRÉ-MOLDADA - DIÂMETRO 20 CM - 30 T,35.17,UN
20.14.05,EMENDA DE ESTACA DE CONCRETO PRÉ-MOLDADA - DIÂMETRO 23 CM - 40 T,38.31,UN
20.14.06,EMENDA DE ESTACA DE CONCRETO PRÉ-MOLDADA - DIÂMETRO 28 CM - 60 T,42.53,UN
20.14.07,EMENDA DE ESTACA DE CONCRETO PRÉ-MOLDADA - DIÂMETRO 33 CM - 70 T,44.77,UN
20.14.08,CORTE E REPARO DE CABEÇA DE ESTACA,42.13,UN
20.15.01,ESTACAS ESCAVADAS MECANICAMENTE - DIÂMETRO DE 25CM,26.0,M
20.15.02,ESTACAS ESCAVADAS MECANICAMENTE - DIÂMETRO DE 30CM,33.54,M
20.15.03,ESTACAS ESCAVADAS MECANICAMENTE - DIÂMETRO DE 35CM,42.51,M
20.15.05,ESTACAS ESCAVADAS MECANICAMENTE - DIÂMETRO DE 40CM,55.29,M
20.15.06,ESTACAS ESCAVADAS MECANICAMENTE - DIÂMETRO DE 80CM,192.47,M
20.16.00,ESTACA RAIZ DIÂMETRO DE 160MM PARA ATÉ 35 TF,222.33,M
20.16.01,ESTACA RAIZ DIÂMETRO DE 200MM PARA ATÉ 50 TF,260.71,M
20.16.02,ESTACA RAIZ DIÂMETRO DE 250MM PARA ATÉ 80 TF,289.42,M
20.16.03,ESTACA RAIZ DIÂMETRO DE 310MM PARA ATÉ 100 TF,351.7,M
20.16.04,EXECUÇÃO DE ESTACA RAIZ DIÂMETRO DE 160MM PARA ATÉ 35TF (EXCLUSIVE MATERIAIS),155.5,M
20.16.05,EXECUÇÃO DE ESTACA RAIZ DIÂMETRO DE 200MM PARA ATÉ 50TF (EXCLUSIVE MATERIAIS),175.54,M
20.16.06,EXECUÇÃO DE ESTACA RAIZ DIÂMETRO DE 250MM PARA ATÉ 80TF (EXCLUSIVE MATERIAIS,181.61,M
20.16.07,EXECUÇÃO DE ESTACA RAIZ DIÂMETRO DE 310MM PARA ATÉ 100TF (EXCLUSIVE MATERIAIS),208.1,M
20.17.00,"FORNECIMENTO E CRAVAÇÃO DE ESTACA METÁLICA - PERFIL DE AÇO LAMINADO W 250X32,7",135.56,M
20.17.01,FORNECIMENTO E CRAVAÇÃO DE ESTACA METÁLICA - PERFIL DE AÇO LAMINADO W 310X52,201.86,M
20.17.02,"FORNECIMENTO E CRAVAÇÃO DE ESTACA PERFIL DE AÇO I 15""",573.12,M
20.17.03,"CORTE DE ESTACA METÁLICA PERFIL 10""",87.42,UN
20.17.04,"CORTE DE ESTACA METÁLICA PERFIL 12""",98.88,UN
20.17.05,"CORTE DE ESTACA METÁLICA PERFIL I 15""",109.63,UN
20.17.06,"EMENDA DE TOPO PARA ESTACA METÁLICA PERFIL 10""",258.77,UN
20.17.07,"EMENDA DE TOPO PARA ESTACA METÁLICA PERFIL 12""",294.08,UN
20.17.08,"EMENDA DE TOPO PARA ESTACA METÁLICA PERFIL I 15""",301.86,UN
20.18.00,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 25CM,38.37,M
20.18.01,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 30CM,60.64,M
20.18.02,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 35CM,74.72,M
20.18.03,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 40CM,94.32,M
20.18.04,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 50CM,130.06,M
20.18.05,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 60CM,173.42,M
20.19.00,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 25CM - EXCLUSIVE MATERIAIS,22.08,M
20.19.01,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 30CM - EXCLUSIVE MATERIAIS,37.42,M
20.19.02,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 35CM - EXCLUSIVE MATERIAIS,43.15,M
20.19.03,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 40CM - EXCLUSIVE MATERIAIS,50.05,M
20.19.04,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 50CM - EXCLUSIVE MATERIAIS,61.15,M
20.19.05,ESTACA ESCAVADA HÉLICE CONTÍNUA - DIÂMETRO 60CM - EXCLUSIVE MATERIAIS,73.97,M
20.19.06,MATERIAIS PARA ESTACA (AS QUANTIDADES SERÃO LEVANTADAS NO PROJETO) - FORNECIMENTO DE CIMENTO COMUM,0.46,KG
20.19.07,MATERIAIS PARA ESTACA (AS QUANTIDADES SERÃO LEVANTADAS NO PROJETO) - FORNECIMENTO DE AREIA,73.14,M3
20.19.08,MATERIAIS PARA ESTACA (AS QUANTIDADES SERÃO LEVANTADAS NO PROJETO) - FORNECIMENTO DE ÁGUA,23.32,M3
20.20.01,"ESCAVAÇÃO MANUAL COM PROFUNDIDADE IGUAL OU INFERIOR A 1,50M",45.01,M3
20.20.02,"ESCAVAÇÃO MANUAL COM PROFUNDIDADE SUPERIOR A 1,50M",52.51,M3
20.20.05,ESCORAMENTO DE VALAS - CONTINUO,60.17,M2
20.20.06,ESCORAMENTO DE VALAS - DESCONTINUO,36.72,M2
20.21.00,"APILOAMENTO DO FUNDO DE VALAS, PARA SIMPLES REGULARIZAÇÃO",3.75,M2
20.21.01,"APILOAMENTO DO FUNDO DE VALAS, COM SOQUETE VIBRATÓRIO",2.12,M2
20.21.05,LASTRO DE BRITA,112.51,M3
20.21.06,LASTRO DE CONCRETO - 150KG CIM/M3,303.37,M3
20.21.07,LASTRO DE CONCRETO COM AGREGADO RECICLADO - 150 KG CIM/M3,279.15,M3
20.30.01,FORMA COMUM DE TÁBUAS DE PINUS,49.18,M2
20.30.04,FORMA COMUM DE TÁBUAS DE PINUS - NÃO RECUPERÁVEL,56.87,M2
20.40.04,ARMADURA EM AÇO CA-50,6.44,KG
20.40.07,ARMADURA EM AÇO CA-60,6.31,KG
20.40.09,ARMADURA EM AÇO CA-60 - TELA,5.81,KG
20.50.05,"CONCRETO FCK=15,0MPA - VIRADO NA OBRA",369.02,M3
20.50.06,"CONCRETO FCK=20,0MPA - VIRADO NA OBRA",382.77,M3
20.50.08,"CONCRETO FCK=15,0MPA - USINADO",297.99,M3
20.50.09,"CONCRETO FCK=20,0MPA - USINADO",302.9,M3
20.51.00,CONCRETO FCK=25MPA - USINADO,315.47,M3
20.51.01,CONCRETO FCK=30MPA - USINADO,330.33,M3
20.60.01,ALVENARIA DE EMBASAMENTO - TIJOLOS MACIÇOS COMUNS,583.3,M3
20.60.05,IMPERMEABILIZAÇÃO DO RESPALDO DA FUNDAÇÃO - ARGAMASSA IMPERMEÁVEL,59.37,M2
20.61.00,"REATERRO DE VALAS, INCLUSIVE APILOAMENTO",22.51,M3
25.00.01,DEMOLIÇÃO DE ALVENARIA DE EMBASAMENTO - TIJOLOS MACIÇOS COMUNS,50.56,M3
25.00.03,DEMOLIÇÃO MANUAL DE CONCRETO SIMPLES,165.04,M3
25.00.04,DEMOLIÇÃO MANUAL DE CONCRETO ARMADO,300.08,M3
25.00.05,DEMOLIÇÃO MECANIZADA DE CONCRETO SIMPLES,109.1,M3
25.00.06,DEMOLIÇÃO MECANIZADA DE CONCRETO ARMADO,218.21,M3
29.04.00,"BUZINOTE PVC - 2"", C=0,30 M",9.13,UN
30.10.01,FORMA COMUM DE TÁBUAS DE PINUS - PLANA,53.69,M2
30.10.04,FORMA COMUM DE TÁBUAS DE PINUS - NÃO RECUPERÁVEL,56.87,M2
30.11.01,FORMA ESPECIAL DE CHAPAS RESINADAS (10MM) - CURVA,78.38,M2
30.11.03,FORMA ESPECIAL DE CHAPAS PLASTIFICADAS (10MM) - CURVA,81.51,M2
30.11.04,FORMA ESPECIAL DE CHAPAS RESINADAS (10MM) - PLANA,59.91,M2
30.11.05,FORMA ESPECIAL DE CHAPAS RESINADAS (12MM) - PLANA,61.25,M2
30.11.06,FORMA ESPECIAL DE CHAPAS PLASTIFICADAS (10MM) - PLANA,62.42,M2
30.11.07,FORMA ESPECIAL DE CHAPAS PLASTIFICADAS (12MM) - PLANA,63.54,M2
30.12.00,"FORMA DE TUBO DE PAPELÃO, DIÂMETRO 350MM",96.83,M
30.13.00,"CIMBRAMENTO PARA ALTURAS ENTRE 3,01M E 7,00M",23.19,M3
30.20.04,ARMADURA EM AÇO CA-50,6.44,KG
30.20.07,ARMADURA EM AÇO CA-60,6.31,KG
30.20.09,ARMADURA EM AÇO CA-60 - TELA,5.81,KG
30.30.05,"CONCRETO FCK = 15,0MPA - VIRADO NA OBRA",369.22,M3
30.30.07,"CONCRETO FCK = 20,0MPA - VIRADO NA OBRA",382.77,M3
30.30.08,"CONCRETO FCK = 25,0MPA - VIRADO NA OBRA",397.26,M3
30.30.09,"CONCRETO FCK = 15,0MPA - USINADO",297.99,M3
30.31.05,"CONCRETO FCK = 20,0MPA - USINADO",302.9,M3
30.31.06,"CONCRETO FCK = 20,0MPA - USINADO E BOMBEÁVEL",291.44,M3
30.31.07,"CONCRETO FCK = 25,0MPA - USINADO",315.47,M3
30.31.08,"CONCRETO FCK = 25,0MPA - USINADO E BOMBEÁVEL",304.86,M3
30.31.09,"CONCRETO USINADO, BOMBEÁVEL FCK = 20MPA COM PEDRA 1",301.29,M3
30.32.00,"CONCRETO FCK = 30,0MPA - USINADO",330.33,M3
30.32.01,"CONCRETO FCK = 30,0MPA - USINADO E BOMBEÁVEL",317.54,M3
30.32.02,"CONCRETO FCK = 35,0MPA - USINADO",342.72,M3
30.32.03,"CONCRETO FCK = 35,0MPA - USINADO E BOMBEÁVEL",336.13,M3
30.32.04,"CONCRETO FCK = 40,0MPA - USINADO",361.44,M3
30.32.05,"CONCRETO FCK = 40,0MPA - USINADO E BOMBEÁVEL",358.35,M3
30.33.00,BOMBEAMENTO DE CONCRETO,32.03,M3
30.41.09,LAJE MISTA TRELIÇADA H-8CM COM CAPEAMENTO 4CM (12CM),86.6,M2
30.42.00,LAJE MISTA TRELIÇADA H-10CM COM CAPEAMENTO 4CM (14CM),95.79,M2
30.42.01,LAJE MISTA TRELIÇADA H-12CM COM CAPEAMENTO 4CM (16CM),98.87,M2
30.42.02,LAJE MISTA TRELIÇADA H-15CM COM CAPEAMENTO 4CM (19CM),109.68,M2
30.42.03,LAJE MISTA TRELIÇADA H-20CM COM CAPEAMENTO 4CM (24CM),126.12,M2
30.42.04,LAJE MISTA TRELIÇADA H-25CM COM CAPEAMENTO 5CM (30CM),146.46,M2
34.00.02,APICOAMENTO DE SUPERFÍCIE DE CONCRETO,75.02,M2
34.00.05,LIMPEZA DE SUPERFÍCIES COM HIDROJATEAMENTO,4.46,M2
34.01.00,LIMPEZA E REMOÇÃO DE SUPERFÍCIE DETERIORADA COM JATEAMENTO,86.88,M2
34.01.05,LIMPEZA DE JUNTA DE DILATAÇÃO COM REMOÇÃO DO EXCESSO DE CONCRETO - ATÉ 3CM,20.36,M
34.01.08,LIMPEZA DE CONCRETO E ARMADURA COM ESCOVA DE AÇO,10.1,M2
34.02.02,TRATAMENTO DE ARMADURA COM APLICAÇÃO DE PRODUTO INIBIDOR OXIDANTE,4.09,M
34.02.04,LIXAMENTO MECÂNICO EM SUPERFÍCIES DE CONCRETO,5.9,M2
34.02.05,PREPARO E APLICAÇÃO DE ESTUQUE,12.82,M2
34.02.06,LIXAMENTO MANUAL DE SUPERFÍCIES DE CONCRETO,4.67,M2
34.05.00,POLIMENTO DE CONCRETO,4.55,M2
34.05.01,POLIMENTO DE CONCRETO NOVO,4.55,M2
34.06.00,PREPARAÇÃO DE PONTE DE ADERÊNCIA COM ADESIVO A BASE DE EPÓXI,105.07,M2
34.07.00,ANCORAGEM DE BARRAS DE AÇO COM ADESIVO A BASE DE EPÓXI,8.41,UN
35.00.01,DEMOLIÇÃO MECANIZADA DE CONCRETO SIMPLES,109.1,M3
35.00.02,DEMOLIÇÃO MECANIZADA DE CONCRETO ARMADO,218.21,M3
35.00.03,DEMOLIÇÃO MANUAL DE CONCRETO SIMPLES,165.04,M3
35.00.04,DEMOLIÇÃO MANUAL DE CONCRETO ARMADO,300.08,M3
35.00.05,DEMOLIÇÃO DE LAJES MISTAS COM ESPESSURA FINAL IGUAL OU INFERIOR A 16CM,26.26,M2
35.00.06,"DEMOLIÇÃO DE LAJES MISTAS COM ESPESSURA FINAL SUPERIOR A 16 CM, ATÉ 30CM",37.51,M2
36.00.01,FORNECIMENTO E MONTAGEM DE ESTRUTURA METÁLICA VERTICAL - NÃO PATINÁVEL,16.38,KG
36.00.02,FORNECIMENTO E MONTAGEM DE ESTRUTURA METÁLICA VERTICAL - PATINÁVEL,18.13,KG
40.10.01,TIJOLOS MACIÇOS COMUNS - ESPELHO,46.27,M2
40.10.02,TIJOLOS MACIÇOS COMUNS - 1/2 TIJOLO,85.87,M2
40.10.03,TIJOLOS MACIÇOS COMUNS - 1 TIJOLO,147.16,M2
40.10.04,TIJOLOS MACIÇOS COMUNS - 1 1/2 TIJOLO,199.51,M2
40.11.01,"TIJOLOS MACIÇOS COMUNS - APARENTE, 1/2 TIJOLO",85.87,M2
40.11.02,"TIJOLOS MACIÇOS COMUNS - APARENTE, 1 TIJOLO",147.16,M2
40.11.05,TIJOLOS CERÂMICOS FURADOS - 1/2 TIJOLO,52.37,M2
40.11.06,TIJOLOS CERÂMICOS FURADOS - 1 TIJOLO,91.99,M2
40.12.00,TIJOLOS LAMINADOS - ESPELHO,120.03,M2
40.12.01,TIJOLOS LAMINADOS - 1/2 TIJOLO,191.71,M2
40.12.02,TIJOLOS LAMINADOS - 1 TIJOLO,334.74,M2
40.12.05,"TIJOLOS DE VIDRO - CANELADO, 19X19CM",466.69,M2
40.12.06,"TIJOLOS DE VIDRO - TIJOLINHO, 19X19CM",530.41,M2
40.12.07,TIJOLOS DE VIDRO - VENTILAÇÃO TIPO VENEZIANA,665.91,M2
40.13.01,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 14CM - 8MPA,65.43,M2
40.13.02,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 14CM - 10MPA,68.57,M2
40.13.03,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 14CM - 12MPA,72.77,M2
40.13.04,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 14CM - 14MPA,72.24,M2
40.13.05,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 19CM - 8MPA,78.55,M2
40.13.06,BLOCOS VAZADOS DE CONCRETO ESTRURURAL - 19CM - 10MPA,83.27,M2
40.13.07,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 19CM - 12MPA,86.28,M2
40.13.08,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 19CM - 14MPA,91.13,M2
40.14.00,BLOCOS VAZADOS DE CONCRETO - 09CM,42.14,M2
40.14.01,BLOCOS VAZADOS DE CONCRETO - 14CM,51.14,M2
40.14.02,BLOCOS VAZADOS DE CONCRETO - 19CM,61.27,M2
40.14.03,BLOCO SÍLICO CALCÁRIO - 09CM,48.96,M2
40.14.04,BLOCO SÍLICO CALCÁRIO - 14CM,59.14,M2
40.14.05,BLOCO SÍLICO CALCÁRIO - 19CM,69.16,M2
40.15.00,BLOCOS VAZADOS DE CONCRETO APARENTE - 09CM,51.3,M2
40.15.01,BLOCOS VAZADOS DE CONCRETO APARENTE - 14CM,59.15,M2
40.15.02,BLOCOS VAZADOS DE CONCRETO APARENTE - 19CM,68.97,M2
40.16.00,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 14CM - ATÉ 6MPA,61.37,M2
40.16.01,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL - 19CM - ATÉ 6MPA,70.43,M2
40.16.02,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL APARENTE - 14CM - ATÉ 6MPA,63.86,M2
40.16.03,BLOCOS VAZADOS DE CONCRETO ESTRUTURAL APARENTE - 19CM - ATÉ 6MPA,72.28,M2
40.17.00,BLOCO CERÂMICO COMUM - 14CM,75.16,M2
40.17.01,BLOCO CERÂMICO COMUM - 19CM,83.78,M2
40.18.00,TELA TIPO DEPLOYEE PARA REFORÇO DE ALVENARIA,3.3,M2
40.19.05,ARMADURA EM AÇO CA-50 PARA BLOCOS VAZADOS DE CONCRETO ESTRUTURAL,6.44,KG
40.19.06,ARMADURA EM AÇO CA-60 PARA BLOCOS VAZADOS DE CONCRETO ESTRUTURAL,6.31,KG
40.19.07,"CONCRETO ""GROUT""",589.02,M3
40.19.08,"VERGAS, CINTAS E PILARETES DE CONCRETO",1079.18,M3
40.20.04,ELEMENTOS VAZADOS DE TIJOLOS CERÂMICOS,94.23,M2
40.20.08,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.4A OU SIMILAR,164.21,M2
40.20.09,ELEMENTO VAZADO DE CONCRETO - TIPO NEO REX N.4F OU SIMILAR,266.9,M2
40.21.00,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.16 OU SIMILAR,196.11,M2
40.21.01,ELEMENTO VAZADO DE CONCRETO - TIPO NEO -  N.16/DS/DC OU SIMILAR,275.43,M2
40.21.03,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.17G OU SIMILAR,166.72,M2
40.21.05,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.19C OU SIMILAR,131.44,M2
40.21.07,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.22B OU SIMILAR,152.47,M2
40.21.08,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.23A OU SIMILAR,128.23,M2
40.22.06,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.62A OU SIMILAR,151.29,M2
40.22.07,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.62B OU SIMILAR,132.37,M2
40.23.00,ELEMENTO VAZADO DE CONCRETO - TIPO NEO-REX N.72A OU SIMILAR,163.97,M2
