01.08.015,TUBO PVC OCRE JUNTA ELÁSTICA DN 150 INCLUSIVE CONEXÕES - ENTERRADO,90.42,M
01.08.032,TUBO DRENO PLASTICO CORRUGADO PERFURADO DE 100MM EM BARRAS,79.97,M
01.08.033,TUBO DRENO PLASTICO CORRUGADO PERFURADO DE 150MM EM BARRAS,126.66,M
01.08.034,MANTA GEOTEXTIL DE 200 GR/M2,16.03,M2
01.08.035,MANTA GEOTEXTIL DE 300 GR/M2,17.86,M2
01.08.036,MANTA GEOTEXTIL DE 600 GR/M2,23.92,M2
01.08.040,ENVOLVIMENTO DE DRENOS COM PEDRA BRITADA,142.37,M3
01.08.041,ENVOLVIMENTO DE DRENOS COM AREIA GROSSA,141.2,M3
01.08.044,"FORNEC E INST DE DHP EM FUROS DE 100MM C/TUBO PVC 1 1/2"" INCL TXS INST",312.52,M
01.08.045,"FORNEC E INST DE DHP EM FUROS DE 100MM C/TUBO PVC 2"" INCL TXS INST",351.56,M
01.08.050,CAIXA DE LIGACAO OU INSPECAO - ALVENARIA DE 1/2 TIJOLO REVESTIDA,203.76,M2
01.08.051,CAIXA DE LIGACAO OU INSPECAO - ALVENARIA DE 1 TIJOLO REVESTIDA,307.8,M2
01.08.052,CAIXA DE LIGACAO OU INSPECAO - TAMPA DE CONCRETO ARMADO,188.95,M2
01.08.053,TUBO CONCRETO SIMPLES (PS-1) COM PONTA E BOLSA Ø 30CM NBR 8890/2007,97.81,M
01.08.054,TUBO CONCRETO SIMPLES (PS-1) COM PONTA E BOLSA Ø 40CM NBR 8890/2007,68.2,M
01.08.055,TUBO CONCRETO SIMPLES (PS-1) COM PONTA E BOLSA Ø 50CM NBR 8890/2007,91.76,M
01.08.056,TUBO CONCRETO SIMPLES (PS-1) COM PONTA E BOLSA Ø 60CM NBR 8890/2007,118.26,M
01.08.057,TUBO CONCRETO ARMADO (PA-1) COM PONTA E BOLSA Ø 80CM NBR 8890/2007,242.34,M
01.08.058,TUBO CONCRETO ARMADO (PA-1) COM PONTA E BOLSA Ø 100CM NBR 8890/2007,337.9,M
01.08.059,TUBO CONCRETO ARMADO (PA-1) COM PONTA E BOLSA Ø 120CM NBR 8890/2007,517.3,M
01.08.060,TUBO DRENO PEAD CORRUG PERF DN 65MM EM ROLOS,61.74,M
01.08.061,TUBO DRENO PEAD CORRUG PERF DN 80MM EM ROLO,68.95,M
01.08.062,TUBO DRENO PEAD CORRUG PERF DN 100MM EM ROLO,77.93,M
01.08.063,TUBO DRENO PEAD CORRUG PERF DN 170MM EM ROLO,115.01,M
01.08.064,TUBO DRENO PEAD CORRUG PERF P/ PAISAGISMO DN 65MM EM ROLO,53.72,M
01.08.065,TUBO DRENO PEAD CORRUG PERF P/ PAISAGISMO DN 110MM EM ROLO,65.56,M
01.08.099,SERVICOS EM DRENAGEM DO TERRENO,424.41,MV
01.10.001,GABARITO DE MADEIRA ESQUADRADO E NIVELADO PARA LOCAÇÃO DE OBRA,19.04,M
01.50.099,DEMOLICOES,424.41,MV
01.60.099,RETIRADAS,424.41,MV
01.70.099,RECOLOCACOES,424.41,MV
01.80.099,SERVICOS PARCIAIS,424.41,MV
02.01.001,ESCAVACAO MANUAL - PROFUNDIDADE ATE 1.80 M,70.07,M3
02.01.002,ESCAVACAO MANUAL - PROFUNDIDADE ALEM DE 1.80 M,78.83,M3
02.01.005,ESCORAMENTO DE TERRA CONTINUO,114.97,M2
02.01.006,ESCORAMENTO DE TERRA DESCONTINUO,59.53,M2
02.01.010,APILOAMENTO PARA SIMPLES REGULARIZACAO,7.0,M2
02.01.012,LASTRO DE PEDRA BRITADA - 5CM,7.55,M2
02.01.015,LASTRO DE CONCRETO - 5 CM,32.9,M2
02.01.025,REATERRO INTERNO APILOADO,52.55,M3
02.01.027,REATERRO COM ADICAO DE 2% DE CIMENTO,165.48,M3
02.01.099,ESCAVACOES,424.41,MV
02.02.001,TUBULOES: ESCAVACAO MANUAL - DIAMETRO DE 70CM,384.84,M3
02.02.018,TUBULÕES CONCRETO DOSADO FCK=20MPa PARA BASE E FUSTE,438.86,M3
02.02.021,ACO CA-50 (A OU B) FYK = 500 MPA,8.95,KG
02.02.025,BROCA DE CONCRETO DE DIAMETRO 20CM - INCL ARRANQUES,43.7,M
02.02.026,BROCA DE CONCRETO DE DIAMETRO 25CM - INCL ARRANQUES,64.56,M
02.02.027,BROCA DE CONCRETO DE DIAMETRO 30CM - INCL ARRANQUES,93.87,M
02.02.035,ESTACAS TIPO STRAUSS DIAM 25CM,62.53,M
02.02.036,ESTACAS TIPO STRAUSS DIAM 32CM,79.66,M
02.02.037,ESTACAS TIPO STRAUSS DIAM 38CM,99.92,M
02.02.038,ESTACAS TIPO STRAUSS DIAM 45CM,143.13,M
02.02.070,ESTACA TIPO HELICE DN 25CM,43.31,M
02.02.071,ESTACA TIPO HELICE DN 30CM,71.09,M
02.02.072,ESTACA TIPO HELICE DN 35CM,87.47,M
02.02.073,ESTACA TIPO HELICE DN 40CM,106.9,M
02.02.074,ESTACA TIPO HELICE DN 50CM,145.82,M
02.02.075,ESTACA TIPO HELICE DN 60CM,192.99,M
02.02.076,ESTACA TIPO HELICE DN 70CM,243.26,M
02.02.077,ESTACA TIPO HELICE DN 80CM,300.53,M
02.02.078,ESTACA TIPO HELICE DN 90CM,377.73,M
02.02.085,TRANSPORTE E ATERRO INTERNO DE MATERIAL ESCAVADO DE FUNDAÇÃO-ESTACA-TUBULÃO,64.81,M3
02.02.091,TAXA DE MOBILIZAÇÃO DE EQUIPAMENTO - ESTACA ESCAVADA,1823.24,UN
02.02.093,TAXA DE MOBILIZAÇÃO DE EQUIPAMENTO - ESTACA RAIZ,19419.71,UN
02.02.094,TAXA DE MOBILIZACAO DE EQUIPAMENTO PARA ESTACA TIPO HELICE,33561.11,UN
02.02.095,EMENDA COM ANEIS SOLDADOS PARA ESTACA,335.65,UN
02.02.097,TAXA DE MOBILIZACAO DE EQUIPAMENTO - ESTACAS PRE-MOLDADAS,12227.65,UN
02.02.098,TAXA DE MOBILIZACAO DE EQUIPAMENTOS - ESTACAS STRAUSS,2087.03,UN
02.02.099,FUNDACOES PROFUNDAS,424.41,MV
02.02.100,ESTACA ESCAVADA MECANICAMENTE DIAM 25CM,36.69,M
02.02.101,TUBULOES: ESCAVACAO MANUAL - DIAMETRO MINIMO DE 70CM,46.62,M
02.02.102,ESTACA ESCAVADA MECANICAMENTE DIAM 35CM,58.01,M
02.02.103,ESTACA ESCAVADA MECANICAMENTE DIAM 40CM,71.22,M
02.02.104,ESTACA ESCAVADA MECANICAMENTE DIAM 50CM,102.13,M
02.02.105,ESTACA ESCAVADA MECANICAMENTE DIAM 60CM,137.6,M
02.02.106,ESTACA ESCAVADA MECANICAMENTE DIAM 70CM,182.49,M
02.02.107,ESTACA PRE-MOLDADA CONCRETO SECÃO ATE 289 CM2 CRAVADA,128.82,M
02.02.108,ESTACA PRE-MOLDADA CONCRETO SECÃO DE 290 A 429 CM2 CRAVADA,155.31,M
02.02.109,ESTACA PRE-MOLDADA CONCRETO SECÃO DE 430 A 569 CM2 CRAVADA,180.01,M
02.02.110,ESTACA PRE-MOLDADA CONCRETO SECÃO DE 570 A 714 CM2 CRAVADA,237.09,M
02.02.111,ESTACA PRE-MOLDADA CONCRETO SECÃO DE 715 A 999 CM2 CRAVADA,330.18,M
02.02.113,ESTACA RAIZ DN 150MM PERFURAÇAO EM SOLO,221.16,M
02.02.114,ESTACA RAIZ DN 160MM PERFURAÇAO EM SOLO,239.46,M
02.02.115,ESTACA RAIZ DN 200MM PERFURAÇAO EM SOLO,268.78,M
02.02.116,ESTACA RAIZ DN 250MM PERFURAÇAO EM SOLO,306.68,M
02.02.117,ESTACA RAIZ DN 310MM PERFURAÇAO EM SOLO,349.13,M
02.02.118,ESTACA RAIZ DN 400MM PERFURAÇAO EM SOLO,505.55,M
02.03.001,FORMA DE MADEIRA MACICA,69.68,M2
02.03.099,FORMAS,424.41,MV
02.04.002,ACO CA 50 (A OU B) FYK= 500 M PA,8.95,KG
02.04.003,ACO CA 60 (A OU B) FYK= 600 M PA,9.0,KG
02.04.005,TELA ARMADURA (MALHA ACO CA 60 FYK= 600 M PA),7.57,KG
02.04.099,ARMADURAS,424.41,MV
02.05.014,CONCRETO DOSADO E LANÇADO FCK=20MPA,396.66,M3
02.05.018,CONCRETO DOSADO E LANCADO FCK=25MPA,416.33,M3
02.05.019,CONCRETO DOSADO E LANCADO FCK=30MPA,423.46,M3
02.05.024,"CONCRETO DOSADO,BOMBEADO E LANÇADO FCK=20MPA",421.99,M3
02.05.028,"CONCRETO DOSADO,BOMBEADO E LANCADO FCK=25MPA",433.54,M3
02.05.029,"CONCRETO DOSADO, BOMBEADO E LANCADO FCK=30MPA",436.09,M3
02.05.050,"CONCRETO GROUT, PREPARADO NO LOCAL, LANÇADO E ADENSADO",442.44,M3
02.05.098,FORNECIMENTO E MONTAGEM DE ESTRUTURA PRE-MOLDADA DE CONCRETO,4416.22,M3
02.05.099,CONCRETOS,424.41,MV
02.06.002,ALVENARIA EMBASAMENTO TIJOLO BARRO MACIÇO E = 1/2 TIJOLO,99.87,M2
02.06.003,ALVENARIA EMBASAMENTO TIJOLO BARRO MACIÇO E = 1 TIJOLO,174.92,M2
02.06.008,ALVENARIA EMBASAMENTO BLOCO CONCRETO ESTRUTURAL 14X19X39CM,71.9,M2
02.06.009,ALVENARIA EMBASAMENTO BLOCO CONCRETO ESTRUTURAL 19X19X39CM,75.52,M2
02.06.099,EMBASAMENTOS,424.41,MV
02.07.001,IMPERM RESP ALV EMBAS COM ARGAM CIM-AREIA 1:3 CONTENDO HIDROFUGO,51.82,M2
02.07.002,IMPERM RESP ALV EMBAS C/ CIM-AREIA 1-3 HIDROFUGO/TINTA BETUMINOSA,63.61,M2
02.07.003,IMPERMEABILIZACAO POR CRISTALIZACAO - SUB SOLOS,11.12,M2
02.07.099,IMPERMEABILIZACOES,424.41,MV
02.50.001,DEMOLIÇÃO DE CONCRETO SIMPLES (MANUAL),192.7,M3
02.50.002,DEMOLIÇÃO DE LASTRO DE CONCRETO SIMPLES (MANUAL),227.73,M3
02.50.003,DEMOLIÇÃO DE ALVENARIA DE FUNDACÃO (MANUAL),105.11,M3
02.50.099,DEMOLICOES,424.41,MV
02.60.099,RETIRADAS,424.41,MV
02.70.099,RECOLOCACOES,424.41,MV
02.80.099,SERVICOS DE INFRA ESTRUTURA,424.41,MV
03.01.001,FORMAS DE MADEIRA MACICA,100.87,M2
03.01.002,FORMAS PLANAS PLASTIFICADA PARA CONCRETO APARENTE,122.68,M2
03.01.003,FORMAS CURVAS PLASTIFICADA PARA CONCRETO APARENTE,160.32,M2
03.01.005,CIMBRAMENTO DE MADEIRA,34.92,M3
03.01.021,FORMA TUBO DE PAPELAO DIAMETRO DE 20CM COM GRAVATA E ESCORA DUAS DIREÇOES,76.49,M
03.01.022,FORMA TUBO DE PAPELAO DIAMETRO DE 25CM COM GRAVATA E ESCORA DUAS DIREÇOES,92.4,M
03.01.023,FORMA TUBO DE PAPELAO DIAMETRO DE 30CM COM GRAVATA E ESCORA DUAS DIREÇOES,112.47,M
03.01.024,FORMA TUBO DE PAPELAO DIAMETRO DE 35CM COM GRAVATA E ESCORA DUAS DIREÇOES,129.59,M
03.01.026,FORMA TUBO DE PAPELAO DIAMETRO DE 40CM COM GRAVATA E ESCORA DUAS DIREÇOES,153.43,M
03.01.027,FORMA TUBO DE PAPELAO DIAMETRO DE 45CM COM GRAVATA E ESCORA DUAS DIREÇOES,170.57,M
03.01.028,FORMA TUBO DE PAPELAO DIAMETRO DE 50CM COM GRAVATA E ESCORA DUAS DIREÇOES,201.81,M
03.01.029,FORMA TUBO DE PAPELAO DIAMETRO DE 55CM COM GRAVATA E ESCORA DUAS DIREÇOES,205.87,M
03.01.031,FORMA TUBO DE PAPELAO DIAMETRO DE 60CM COM GRAVATA E ESCORA DUAS DIREÇOES,260.71,M
03.01.032,FORMA TUBO DE PAPELAO DIAMETRO DE 70CM COM GRAVATA E ESCORA DUAS DIREÇOES,322.57,M
03.01.099,FORMAS,424.41,MV
03.02.002,ACO CA 50 (A OU B) FYK= 500 M PA,8.95,KG
03.02.003,ACO CA 60 (A OU B) FYK= 600 M PA,9.0,KG
03.02.005,TELA ARMADURA (MALHA ACO CA 60 FYK= 600 M PA),7.57,KG
03.02.010,INSERTS EM CANTONEIRAS OU CHAPA AÇO A-36 P/SOLIDARIZAÇÃO DE VIGAS E PILARES,42.25,KG
03.02.020,"CONJUNTO DE LUVAS E PINO ROSCAVEL DN 12,5MM P/SOLIDARIZAÇÃO DE VIGA FORNEC. E INST.",59.54,UN
03.02.021,CONJUNTO DE LUVAS E PINO ROSCAVEL DN 16MM P/SOLIDARIZAÇÃO DE VIGA FORNEC. E INST.,74.07,UN
03.02.022,CONJUNTO DE LUVAS E PINO ROSCAVEL DN 20MM P/SOLIDARIZAÇÃO DE VIGA FORNEC. E INST.,98.84,UN
03.02.023,CONJUNTO DE LUVAS E PINO ROSCAVEL DN 25MM P/SOLIDARIZAÇÃO DE VIGA FORNEC. E INST.,158.9,UN
03.02.024,CONJUNTO DE LUVAS E PINO ROSCAVEL DN 32MM P/SOLIDARIZAÇÃO DE VIGA FORNEC. E INST.,256.56,UN
03.02.099,ARMADURAS,424.41,MV
03.03.003,LAJE PRE-FABRICADA UNID C/VIGOTAS PROTENDIDAS LP12-100KGF/M2,119.44,M2
03.03.005,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP12-300KGF/M2,118.35,M2
03.03.006,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP16-100KGF/M2,125.93,M2
03.03.007,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP16-300KGF/M2,129.06,M2
03.03.008,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP20-100KGF/M2,135.33,M2
03.03.009,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP20-300KGF/M2,140.39,M2
03.03.010,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP20-500KGF/M2,140.39,M2
03.03.012,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP24-100KGF/M2,143.03,M2
03.03.014,CONCRETO DOSADO E LANCADO FCK= 20 M PA,396.66,M3
03.03.015,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP24-300KGF/M2,145.28,M2
03.03.016,CONCRETO DOSADO E LANCADO FCK=25 MPA,416.33,M3
03.03.017,LAJE PRE-FABRICADA UNIDIRECIONAL C/VIGOTAS PROTENDIDAS LP24-500KGF/M2,147.33,M2
03.03.018,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT12-100KGF/M2,107.08,M2
03.03.019,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT16-100KGF/M2,130.3,M2
03.03.020,CONCRETO DOSADO E LANCADO FCK=30MPA,423.46,M3
03.03.022,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT16-300KGF/M2,130.3,M2
03.03.024,"CONCRETO DOSADO,BOMBEADO E LANCADO FCK= 20 M PA",421.99,M3
03.03.026,"CONCRETO DOSADO,BOMBEADO E LANCADO FCK 25 MPA",433.54,M3
03.03.027,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT20-100KGF/M2,150.27,M2
03.03.028,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT20-300KGF/M2,150.27,M2
03.03.029,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT20-500KGF/M2,150.27,M2
03.03.030,"CONCRETO DOSADO, BOMBEADO E LANCADO FCK=30MPA",436.09,M3
03.03.031,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT25-300KGF/M2,167.98,M2
03.03.032,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT25-500KGF/M2,167.98,M2
03.03.033,LAJE PRE-FABRICADA PAINEL ALVEOLAR CONCRETO PROTENDIDO H10-100KGF/M2,195.63,M2
03.03.034,LAJE PRE-FABRICADA PAINEL ALVEOLAR CONCRETO PROTENDIDO H15-100KGF/M2,216.02,M2
03.03.036,LAJE PRE-FABRICADA PAINEL ALVEOLAR CONCRETO PROTENDIDO H15-300KGF/M2,213.77,M2
03.03.037,LAJE PRE-FABRICADA PAINEL ALVEOLAR CONCRETO PROTENDIDO H15-500KGF/M2,231.68,M2
03.03.038,LAJE PRE-FABRICADA PAINEL ALVEOLAR CONCRETO PROTENDIDO H20-300KGF/M2,278.16,M2
03.03.039,LAJE PRE-FABRICADA PAINEL ALVEOLAR CONCRETO PROTENDIDO H20-500KGF/M2,278.68,M2
03.03.048,LAJE PRE-FABRICADA PRE-LAJE TRELICADA BIDIR C/ EPS PLT12-100KGF/M2,164.07,M2
03.03.049,LAJE PRE-FABRICADA PRE-LAJE TRELICADA BIDIR C/ EPS PLT16-100KGF/M2,179.56,M2
03.03.050,LAJE PRE-FABRICADA PRE-LAJE TRELICADA BIDIR C/ EPS PLT-16 300KGF/M2,180.34,M2
03.03.054,LAJE PRE-FABRICADA PRE-LAJE TRELICADA BIDIR C/ EPS PLT20-100KGF/M2,202.66,M2
03.03.055,TIJOLO FURADO CERAMICO P/ENCHIMENTO DE REBAIXO DE LAJE,274.86,M3
03.03.056,CONCRETO PREPARADO NO LOCAL C/AGREGADO LEVE P/ENCHIMENTO,685.9,M3
03.03.058,LAJE PRE-FABRICADA PRE-LAJE TRELICADA BIDIR C/ EPS PLT20-300KGF/M2,203.69,M2
03.03.059,LAJE PRE-FABRICADA PRE-LAJE TRELICADA BIDIR C/ EPS PLT20-500KGF/M2,205.25,M2
03.03.063,LAJE PRE-FABRICADA PRE-LAJE TRELICADA BIDIR C/ EPS PLT25-300KGF/M2,223.6,M2
03.03.067,LAJE PRE-FABRICADA PRE-LAJE TRELICADA BIDIR C/ EPS PLT25-500KGF/M2,225.42,M2
03.03.080,REFORÇO PARA LAJE PRÉ-FABRICADA,58.34,M
03.03.082,LAJE PRE-FABRICADA PRE-LAJE TRELICADA UNIDIR C/ EPS PLT12-100KGF/M2,165.0,M2
03.03.083,LAJE PRE-FABRICADA PRE-LAJE TRELICADA UNIDIR C/ EPS PLT16-100KGF/M2,180.02,M2
03.03.084,LAJE PRE-FABRICADA PRE-LAJE TRELICADA UNIDIR C/ EPS PLT16-300KGF/M2,180.89,M2
03.03.085,LAJE PRE-FABRICADA PRE-LAJE TRELICADA UNIDIR C/ EPS PLT20-100KGF/M2,202.14,M2
03.03.086,LAJE PRE-FABRICADA PRE-LAJE TRELICADA UNIDIR C/ EPS PLT20-300KGF/M2,203.11,M2
03.03.087,LAJE PRE-FABRICADA PRE-LAJE TRELICADA UNIDIR C/ EPS PLT20-500KGF/M2,203.76,M2
03.03.088,LAJE PRE-FABRICADA PRE-LAJE TRELICADA UNIDIR C/ EPS PLT25-300KGF/M2,221.36,M2
03.03.089,LAJE PRE-FABRICADA PRE-LAJE TRELICADA UNIDIR C/ EPS PLT25-500KGF/M2,222.01,M2
03.03.095,FORNEC. E MONTAGEM DE VIGA PROTENDIDA PRÉ-MOLDADA DE CONCRETO,4596.5,M3
03.03.098,FORNECIMENTO E MONTAGEM DE ESTRUTURA PRE-MOLDADA DE CONCRETO,4416.22,M3
03.03.099,CONCRETOS,424.41,MV
03.03.101,LAJE PRE-FABRICADA VIGOTA TRELICADA UNIDIRECIONAL LT12-300KGF/M2,116.58,M2
03.03.110,"ESCORAMENTO METÁLICO PARA VIGAS ALTURA ATÉ 3,20M ESPAÇAMENTO MENOR OU IGUAL 60CM",57.37,M
03.03.111,"ESCORAMENTO METÁLICO PARA LAJES ALTURA ATÉ 3,20M MALHA MENOR OU IGUAL 1,50X1,50",15.68,M2
03.04.001,FORNECIMENTO DE EST MET - ACO ESTRUTURAL ASTM OU ABNT - NAO PATINAVEL,15.18,KG
03.04.003,FORNEC DE ESTR METALICA ACO ASTM A709/A588 (RESIST A CORROSAO),16.08,KG
03.04.005,MONTAGEM DE ESTRUTURA METALICA,4.38,KG
03.04.030,DESMONTAGEM DE ESTRUTURA METALICA,3.73,KG
03.04.099,ESTRUTURAS METALICAS,424.41,MV
03.05.010,PILAR DE MADEIRA (PASSAGEM COBERTA),446.97,UN
03.05.011,VIGA DE MADEIRA 6X12 CM (PASSAGEM COBERTA),30.71,M
03.05.012,VIGA DE MADEIRA 6X16 CM (PASSAGEM COBERTA),41.16,M
03.05.099,ESTRUTURAS DE MADEIRA,424.41,MV
03.50.001,DEMOLIÇÃO DE CONCRETO INCLUINDO REVESTIMENTOS (MANUAL),350.36,M3
03.50.005,DEMOLIÇÃO DE LAJES MISTAS OU PRÉ-MOLDADAS INCLUINDO REVESTIMENTOS (MANUAL),26.27,M2
03.50.099,DEMOLICOES,424.41,MV
03.60.099,RETIRADAS,424.41,MV
03.70.099,RECOLOCACOES,424.41,MV
03.80.099,SERVICOS PARCIAIS,424.41,MV
04.01.001,ALVENARIA DE TIJOLO DE BARRO MACICO E=1/4 TIJOLO,58.78,M2
04.01.002,ALVENARIA DE TIJOLO DE BARRO MACICO E=1/2 TIJOLO,99.87,M2
04.01.003,ALVENARIA DE TIJOLO DE BARRO MACICO E=1 TIJOLO,179.33,M2
04.01.012,ALVENARIA DE TIJOLO DE BARRO A VISTA E=1/4 TIJOLO,90.74,M2
04.01.013,REVESTIMENTO COM TIJOLO DE BARRO A VISTA E=1/2 TIJOLO/DISP ALTERNADA,139.69,M2
04.01.014,ALVENARIA DE TIJOLO DE BARRO A VISTA E=1/2 TIJOLO,184.46,M2
04.01.015,ALVENARIA DE TIJOLO DE BARRO A VISTA E=1 TIJOLO,306.44,M2
04.01.017,ALVENARIA DE TIJOLO LAMINADO A VISTA E=1/2 TIJOLO/DISP ALTERNADO,141.76,M2
04.01.018,ALVENARIA DE TIJOLO LAMINADO A VISTA E=1/4 TIJOLO,112.24,M2
04.01.019,ALVENARIA DE TIJOLO LAMINADO A VISTA E=1/2 TIJOLO,187.72,M2
04.01.020,ALVENARIA DE TIJOLO LAMINADO A VISTA E=1 TIJOLO,334.83,M2
04.01.030,ALVENARIA DE BLOCOS DE CONCRETO E=9CM CLASSE C,54.79,M2
04.01.031,ALVENARIA DE BLOCOS DE CONCRETO E=14CM,73.99,M2
04.01.032,ALVENARIA DE BLOCOS DE CONCRETO E=19CM,86.5,M2
04.01.042,ALVENARIA DE BLOCO CERAMICO PORTANTE E=14CM,69.25,M2
04.01.043,ALVENARIA DE BLOCO CERAMICO PORTANTE E=19CM,79.27,M2
04.01.045,"CONCRETO GROUT, PREPARADO NO LOCAL, LANÇADO E ADENSADO",442.44,M3
04.01.046,ARMADURA CA 50 PARA PAREDE AUTO-PORTANTE,8.95,KG
04.01.047,ARMADURA CA 60 PARA PAREDE AUTO-PORTANTE,9.0,KG
04.01.049,ALVENARIA AUTO-PORTANTE: BLOCO CONCRETO ESTRUTURAL DE 19X19X19CM,123.85,M2
04.01.050,ALVENARIA AUTO-PORTANTE: BLOCO CONCRETO ESTRUTURAL DE 14X19X39CM,71.9,M2
04.01.051,ALVENARIA AUTO-PORTANTE: BLOCO CONCRETO ESTRUTURAL DE 19X19X39CM,81.59,M2
04.01.057,"VERGA/CINTA EM BLOCO DE CONCRETO CANALETA - 11,5X19X39CM",23.87,M
04.01.058,VERGA/CINTA EM BLOCO DE CONCRETO CANALETA - 14 CM,31.2,M
04.01.059,VERGA/CINTA EM BLOCO DE CONCRETO CANALETA - 19 CM,35.29,M
04.01.063,"ALVENARIA DE CONCRETO CELULAR - BLOCOS E=7,5CM",97.67,M2
04.01.064,ALVENARIA DE CONCRETO CELULAR - BLOCOS E=10CM,118.76,M2
04.01.065,ALVENARIA DE CONCRETO CELULAR BLOCOS E=15CM,149.55,M2
04.01.070,ALVENARIA DE TIJOLO CERAMICO FURADO (BAIANO) ESP.NOM. 10 CM,61.89,M2
04.01.071,ALVENARIA DE TIJOLO CERAMICO FURADO (BAIANO) ESP.NOM. 12.5 CM,71.61,M2
04.01.072,ALVENARIA DE TIJOLO CERAMICO FURADO (BAIANO) ESP.NOM 15 CM,56.75,M2
04.01.073,ALVENARIA DE TIJOLO CERAMICO FURADO (BAIANO) ESP.NOM. 20 CM,74.16,M2
04.01.099,ALVENARIAS,424.41,MV
04.02.014,ELEMENTO VAZADO DE CONCRETO TIPO QUADRICULADO 16 FUROS C/ALETAS INCLINADAS 39X39X10CM,139.42,M2
04.02.015,ELEMENTO VAZADO DE CONCRETO TIPO CAIXILHO 40X40X20CM,538.01,M2
04.02.018,ELEMENTO VAZADO DE BLOCO DE CONCRETO 19X19X39CM CLASSE C,76.4,M2
