90697,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",87.3,M
90698,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",134.39,M
90699,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",172.37,M
90700,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",224.31,M
90701,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFE RÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",35.63,M
90702,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFE RÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",52.86,M
90703,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFE RÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",85.51,M
90704,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFE RÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",132.45,M
90705,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFE RÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",192.83,M
90706,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFE RÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",235.07,M
90709,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",19.86,M
90710,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",37.03,M
90711,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",54.5,M
90712,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",89.43,M
90713,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",136.52,M
90714,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",174.5,M
90715,"TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",228.26,M
90716,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFER ÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",37.76,M
90717,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFER ÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",54.98,M
90718,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFER ÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",87.64,M
90719,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFER ÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",134.58,M
90720,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFER ÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",194.96,M
90721,"TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, EM JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTER FERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_06/2015",239.03,M
90724,JUNTA ARGAMASSADA ENTRE TUBO DN 100 MM E O POÇO DE VISITA/ CAIXA DE CO NCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,24.39,UN
90725,JUNTA ARGAMASSADA ENTRE TUBO DN 150 MM E O POÇO DE VISITA/ CAIXA DE CO NCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,30.06,UN
90726,JUNTA ARGAMASSADA ENTRE TUBO DN 200 MM E O POÇO/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,35.72,UN
90727,JUNTA ARGAMASSADA ENTRE TUBO DN 250 MM E O POÇO DE VISITA/ CAIXA DE CO NCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,41.39,UN
90728,JUNTA ARGAMASSADA ENTRE TUBO DN 300 MM E O POÇO DE VISITA/ CAIXA DE CO NCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,47.06,UN
90729,JUNTA ARGAMASSADA ENTRE TUBO DN 350 MM E O POÇO DE VISITA/ CAIXA DE CO NCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,52.72,UN
90730,JUNTA ARGAMASSADA ENTRE TUBO DN 400 MM E O POÇO DE VISITA/ CAIXA DE CO NCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,58.43,UN
90731,JUNTA ARGAMASSADA ENTRE TUBO DN 450 MM E O POÇO DE VISITA/ CAIXA DE CO NCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,64.1,UN
90732,JUNTA ARGAMASSADA ENTRE TUBO DN 600 MM E O POÇO DE VISITA/ CAIXA DE CO NCRETO OU ALVENARIA EM REDES DE ESGOTO. AF_06/2015,81.1,UN
90733,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 100 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",2.69,M
90734,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",3.27,M
90735,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",3.89,M
90736,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",4.49,M
90737,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",5.09,M
90738,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",5.69,M
90739,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",11.68,M
90740,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",5.99,M
90741,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",6.59,M
90742,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",7.19,M
90743,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",7.79,M
90744,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",8.39,M
90745,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",16.69,M
90746,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 450 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/20 15",3.65,M
90747,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/20 15",13.03,M
90748,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 100 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE I NTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",4.82,M
90749,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE I NTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",5.42,M
90750,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE I NTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",6.01,M
90751,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE I NTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",6.62,M
90752,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE I NTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",7.21,M
90753,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE I NTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",7.81,M
90754,"ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MAC IÇA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE I NTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",15.63,M
90755,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",8.12,M
90756,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",8.72,M
90757,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",9.32,M
90758,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",9.92,M
90759,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",10.51,M
90760,"ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETO RA DE ESGOTO, DN 400 MM, EM JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍV EL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2015",20.65,M
90761,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 450 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/201 5",4.47,M
90762,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/201 5",15.51,M
94870,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/20 16",0.89,M
94872,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/20 16",1.56,M
94874,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 375 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/20 16",2.59,M
94876,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 750 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/20 16",18.04,M
94878,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 900 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/20 16",23.15,M
94880,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 1050 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCA L COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2 016",28.35,M
94882,"ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLET ORA DE ESGOTO, DN 1200 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCA L COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF_06/2 016",33.62,M
