I0034,AGREGADO DE ALTA RESISTÊNCIA PARA PISOS,0.41,KG
I2294,ÁGUA,4.2,M3
I0035,AGUARRAZ MINERAL,10.46,L
I0036,AGULHA 125 PARA SACO,0.85,UN
I0037,AJUDANTE,5.6,H
I0039,AJUDANTE DE APLICADOR DE IMPERMEABILIZAÇÃO,5.6,H
I0040,AJUDANTE DE ARMADOR/FERREIRO,5.6,H
I0041,AJUDANTE DE CARPINTEIRO,5.6,H
I0042,AJUDANTE DE ELETRICISTA,5.6,H
I0043,AJUDANTE DE ENCANADOR,5.6,H
I0044,AJUDANTE DE GRANITEIRO/MARMORISTA,5.6,H
I0045,AJUDANTE DE PINTOR,5.6,H
I0046,AJUDANTE DE SERRALHEIRO,5.6,H
I0047,AJUDANTE DE TELHADISTA,5.6,H
I7452,"ALARME SONORO/VISUAL, SIRENE 120 dB, COM ACIONADOR MANUAL, ALIMENTAÇÃO 220 VAC",224.4,UN
I8212,"ALÇA PREFORMADA DE DISTRIBUIÇÃO PARA CONDUTOR DE ALUMÍNIO 2,0 AWG",3.95,UN
I8213,"ALÇA PREFORMADA DE DISTRIBUIÇÃO PARA CONDUTOR DE COBRE 2,0 AWG",21.49,UN
I0048,ALFANGISTA,4.88,H
I8268,ALIZAR DE MADEIRA L = 5 cm,3.0,M
I8973,"ALUGUEL DE EQUIPAMENTO PARA COLETA DE DADOS, DO TIPO ""TABLET"", COM SISTEMA OPERACIONAL ANDROID 4.2 OU VERSÃO SUPERIOR",0.49,H
I6787,ALUMINIO CORRUGADO,14.39,M2
I0050,ALUMINIO ESTRUTURAL USINADO PARA ESTRUTURA,23.2,KG
I0052,AMONIA,3.0,L
I0053,AMPERIMETRO ( 72 X 72 )MM - ESC. 0 - 250A,86.4,UN
I0054,AMPERIMETRO (144 X 144)MM - ESC. 0 - 100A,190.8,UN
I0055,AMPERIMETRO (96 X 96)MM - ESC. 0 A 500A,119.11,UN
I7448,"ANALOG INPUT 4 CHANNEL CARD FOR PLC, MOD. 1746-N14 AB",1876.42,UN
I0056,ANCORAGEM ATIVA PARA CABO COM 1 CORDOALHA DE 12.7mm,41.99,UN
I0057,ANCORAGEM ATIVA PARA CABO COM 12 CORDOALHA DE 12.7mm,434.51,UN
I0058,"ANCORAGEM ATIVA PARA CABO COM 2 CORDOALHAS DE 12,7mm",66.58,UN
I0059,"ANCORAGEM ATIVA PARA CABO COM 4 CORDOALHA DE 12,7mm",122.51,UN
I0060,ANCORAGEM ATIVA PARA CABO COM 6 CORDOALHA DE 12.7mm,204.62,UN
I0061,ANCORAGEM ATIVA PARA CABO COM 7 CORDOALHA DE 12.7mm,237.5,UN
I0062,ANCORAGEM PASSIVA PARA CABO COM 1 CORDOALHA DE 12.7mm,11.67,UN
I0063,ANCORAGEM PASSIVA PARA CABO COM 12 CORDOALHA DE 12.7mm,101.5,UN
I0064,ANCORAGEM PASSIVA PARA CABO COM 2 CORDOALHA DE 12.7mm,11.67,UN
I0065,ANCORAGEM PASSIVA PARA CABO COM 4 CORDOALHA DE 12.7mm,29.0,UN
I0066,ANCORAGEM PASSIVA PARA CABO COM 6 CORDOALHA DE 12.7mm,48.33,UN
I0067,ANCORAGEM PASSIVA PARA CABO COM 7 CORDOALHA DE 12.7mm,72.49,UN
I7947,ANDAIME METÁLICO DE ENCAIXE,2.0,M3xMÊS
I0068,ANDAIME METALICO DE FACHADA - LOCAÇÃO,5.77,M2
I8216,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 100 P/ ÁGUA,13.96,UN
I4159,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 100 P/ ESGOTO,24.55,UN
I6409,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 1000 P/ ÁGUA,434.88,UN
I4172,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 1000 P/ ESGOTO,1024.72,UN
I6417,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 1200 P/ ÁGUA,698.4,UN
I4173,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 1200 P/ ESGOTO,2062.27,UN
I8217,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 150 P/ ÁGUA,19.23,UN
I4160,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 150 P/ ESGOTO,46.9,UN
I8218,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 200 P/ ÁGUA,24.53,UN
I4161,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 200 P/ ESGOTO,92.1,UN
I8219,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 250 P/ ÁGUA,31.77,UN
I4162,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 250 P/ ESGOTO,113.52,UN
I8220,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 300 P/ ÁGUA,45.36,UN
I4163,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 300 P/ ESGOTO,127.1,UN
I8221,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 350 P/ ÁGUA,71.33,UN
I4164,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 350 P/ ESGOTO,134.16,UN
I6400,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 400 P/ ÁGUA,62.47,UN
I4165,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 400 P/ ESGOTO,162.63,UN
I6402,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 450 P/ ÁGUA,97.9,UN
I4166,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 450 P/ ESGOTO,195.56,UN
I4157,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 50 P/ ESGOTO,2.17,UN
I6403,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 500 P/ ÁGUA,93.88,UN
I4167,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 500 P/ ESGOTO,256.46,UN
I6404,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 600 P/ ÁGUA,123.16,UN
I4168,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 600 P/ ESGOTO,293.4,UN
I6405,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 700 P/ ÁGUA,258.58,UN
I4169,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 700 P/ ESGOTO,681.13,UN
I8215,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 80 P/ ÁGUA,8.1,UN
I7095,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 80 P/ ESGOTO,18.92,UN
I6406,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 800 P/ ÁGUA,299.15,UN
I4170,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 800 P/ ESGOTO,783.74,UN
I6407,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 900 P/ ÁGUA,353.11,UN
I4171,ANEL BORRACHA P/ FoFo JUNTA ELÁSTICA DN 900 P/ ESGOTO,929.2,UN
I2965,ANEL DE BORRACHA OCRE DN 100,1.4,UN
I2966,ANEL DE BORRACHA OCRE DN 125,5.29,UN
I2967,ANEL DE BORRACHA OCRE DN 150,3.74,UN
I2968,ANEL DE BORRACHA OCRE DN 200,5.15,UN
I2969,ANEL DE BORRACHA OCRE DN 250,10.65,UN
I2970,ANEL DE BORRACHA OCRE DN 300,26.75,UN
I2971,ANEL DE BORRACHA OCRE DN 350,53.0,UN
I2972,ANEL DE BORRACHA OCRE DN 400,59.0,UN
I3094,ANEL DE BORRACHA P/ TUBO DE FoFo 1MPa DN 100,6.8,UN
I3095,ANEL DE BORRACHA P/ TUBO DE FoFo 1MPa DN 150,9.5,UN
I3096,ANEL DE BORRACHA P/ TUBO DE FoFo 1MPa DN 200,15.4,UN
I3097,ANEL DE BORRACHA P/ TUBO DE FoFo 1MPa DN 250,48.88,UN
I3098,ANEL DE BORRACHA P/ TUBO DE FoFo 1MPa DN 300,60.09,UN
I3091,ANEL DE BORRACHA P/ TUBO PBA DN 100,2.42,UN
I3089,ANEL DE BORRACHA P/ TUBO PBA DN 50,0.95,UN
I3090,ANEL DE BORRACHA P/ TUBO PBA DN 75,1.47,UN
I0069,ANEL DE BORRACHA P/ TUBOS E CONEXÕES F.F. 100M,22.07,UN
I0070,ANEL DE BORRACHA P/ TUBOS E CONEXÕES F.F. 150MM,28.69,UN
I0071,ANEL DE BORRACHA P/ TUBOS E CONEXÕES F.F. 50MM,18.7,UN
I0072,ANEL DE BORRACHA P/ TUBOS E CONEXÕES F.F. 75MM,19.2,UN
I0073,ANEL DE BORRACHA P/TUBO PVC 100MM (4''),1.34,UN
I0074,ANEL DE BORRACHA P/TUBO PVC 150MM (6''),4.01,UN
I0075,ANEL DE BORRACHA P/TUBO PVC 40MM,0.8,UN
I0076,ANEL DE BORRACHA P/TUBO PVC 50MM (2''),0.91,UN
I0077,ANEL DE BORRACHA P/TUBO PVC 75MM (3''),1.09,UN
I0078,ANEL DE BORRACHA P/TUBO PVC REFORÇADO DE 100MM,1.75,UN
I0079,ANEL DE BORRACHA P/TUBO PVC REFORÇADO DE 150MM,5.31,UN
I0080,ANEL DE BORRACHA P/TUBO PVC REFORÇADO DE 50MM,1.3,UN
I0081,ANEL DE BORRACHA P/TUBO PVC REFORÇADO DE 75MM,1.4,UN
I2964,ANEL DE BORRACHA P/TUBO VFORT.PAREDE DUPLA DN 150,10.44,UN
I6847,ANEL DE BORRACHA TIL REDE 150,52.13,UN
I6848,ANEL DE BORRACHA TIL REDE 300,130.67,UN
I7412,ANEL DE PROTEÇÃO DIAZED,2.44,UN
I0082,ANEL DE VEDAÇÃO PARA BACIA,7.0,UN
I5803,ANEL EDUTOR O-RING DN 40,0.48,UN
I5804,ANEL EDUTOR O-RING DN 50,0.87,UN
I5805,ANEL EDUTOR O-RING DN 65,1.42,UN
I0083,"ANEL PRE-MOLDADO DE CONCRETO D=0.60M, h = 0.80M",69.98,UN
I7964,"ANEL PRE-MOLDADO DE CONCRETO D=1,20M, h=0,50M",120.0,UN
I6244,"ANEL PRÉ-MOLDADO DE CONCRETO,  D=1,50M, H = 0.50M",201.6,UN
I6410,"ANEL PRÉ-MOLDADO DE CONCRETO,  D=4,00M, ESP=12CM",627.78,UN
I6063,"ANEL PRE-MOLDADO DE CONCRETO, D = 0,60M (LIGA. PREDIAL)",44.0,UN
I6061,"ANEL PRE-MOLDADO DE CONCRETO, D = 0,60M, H  =  0,50M",57.05,UN
I6062,"ANEL PRE-MOLDADO DE CONCRETO, D = 0,60M, H  =  0,70M",51.0,UN
I6064,"ANEL PRE-MOLDADO DE CONCRETO, D = 0,60M, H  =  1,00M",131.89,UN
I6065,"ANEL PRE-MOLDADO DE CONCRETO, D = 1,00M,  H  =  0,50M",78.5,UN
I6066,"ANEL PRE-MOLDADO DE CONCRETO, D = 2,00M, H  =  0,50M",339.0,UN
I6067,"ANEL PRE-MOLDADO DE CONCRETO, D = 2,50M, H  =  0,50M",441.0,UN
I6068,"ANEL PRE-MOLDADO DE CONCRETO, D = 3,00M, H  =  0,50M",488.84,UN
I6069,"ANEL PRE-MOLDADO DE CONCRETO, D = 3,50M, h= 0,50M",595.43,UN
I0084,"ANEL PRE-MOLDADO DE CONCRETO, D=0.80M, h = 0.50M",101.33,UN
I0085,"ANEL PRE-MOLDADO DE CONCRETO, D=0.80M, h = 1.00M",111.7,UN
I6411,"ANEL PRÉ-MOLDADO DE CONCRETO, D=5,00M, esp.=15CM",981.96,UN
I6050,"ANTRACITO TE  =  0,9; CU  =  1,4 A 1,6",4173.3,M3
I0086,APARELHO DE APOIO EM NEOPRENE,105.89,DM3
I7357,APARELHO DE JANELA - CAP 10.000 BTU (FORN. E MONTAGEM),1248.0,UN
I7358,APARELHO DE JANELA - CAP 12.000 BTU (FORN. E MONTAGEM),1348.0,UN
I7360,APARELHO DE JANELA - CAP 18.000 BTU (FORN. E MONTAGEM),1870.0,UN
I7361,APARELHO DE JANELA - CAP 21.000 BTU (FORN. E MONTAGEM),2201.0,UN
I7362,APARELHO DE JANELA - CAP 30.000 BTU (FORN. E MONTAGEM),3138.85,UN
I7356,APARELHO DE JANELA - CAP 7.500 BTU (FORN. E MONTAGEM),1148.0,UN
I8087,"APARELHO DE MUDANÇA DE VIA TR 45, TIPO 1:10, COMPLETO, INCLUINDO TODAS AS FIXAÇÕES E A DORMENTAÇÃO ESPECIAL (MADEIRA)",189663.72,UN
I8088,"APARELHO DE MUDANÇA DE VIA TR 45, TIPO 1:12, COMPLETO, INCLUINDO TODAS AS FIXAÇÕES E A DORMENTAÇÃO ESPECIAL (MADEIRA)",207248.44,UN
I8089,"APARELHO DE MUDANÇA DE VIA TR 45, TIPO 1:14, COMPLETO, INCLUINDO TODAS AS FIXAÇÕES E A DORMENTAÇÃO ESPECIAL (MADEIRA)",232369.46,UN
I8086,"APARELHO DE MUDANÇA DE VIA TR 45, TIPO 1:8, COMPLETO, INCLUINDO TODAS AS FIXAÇÕES E A DORMENTAÇÃO ESPECIAL (MADEIRA)",178359.27,UN
I0087,APARELHO MISTURADOR DE MESA PARA PIA,335.1,UN
I0088,APARELHO MISTURADOR DE PAREDE PARA PIA,309.4,UN
I0089,APARELHO MISTURADOR PARA LAVATORIO,331.5,UN
I7459,APARELHO OXI-ACETILENO,0.17,H
I0090,APARELHO SINALIZADOR OBSTACULOS,55.1,UN
I6359,APARELHO TELEFÔNICO DIGITAL PARA LIGAÇÃO JNA CPCT EXISTENTE,161.42,UN
I8574,APLICADOR FLEXÍVEL P/ CÁPSULA DE SUPRESSÃO,168.0,UN
I0091,APLICADOR IMPERMEABILIZAÇÃO,7.2,H
I0092,APLICADOR REVESTIMENTO,7.2,H
I8414,APOIO DO PORTA DENTE P/ FRESADORA,952.16,UN
I0094,AQUECEDOR A GAS 150L,2848.0,UN
I0095,AQUECEDOR CENTRAL ELETROAUTOMATICO 220 V,862.9,UN
I2595,AQUECEDOR DE FLUIDO TÉRMICO,197719.0,UN
I0096,AQUECEDOR ELETRICO AGUA CAPAC 200 L,3600.0,UN
I0564,AQUECEDOR FLUIDO TÉRMICO (CHI),15.5412703125,H
I0678,AQUECEDOR FLUIDO TÉRMICO (CHP),140.62848515625,H
I0097,ARAME FARPADO FIO 16 BWG,0.89,M
I0098,ARAME GALVANIZADO N.10 BWG,11.67,KG
I0100,ARAME GALVANIZADO N.14 BWG,13.5,KG
I0101,ARAME GALVANIZADO N.16 BWG,14.6,KG
I0102,ARAME GALVANIZADO N.18 BWG,17.84,KG
I0103,ARAME RECOZIDO N.18 BWG,9.97,KG
I0104,"ARAME ZINCADO DE 2,7MM AMARRAÇÃO DE GABIÕES",8.56,KG
I7935,ARANDELA APLICADA NA LATERAL DO PILAR EM ALUMÍNIO FUNDIDO PINTADO COM REFLETOR EM ALUMÍNIO ANODIZADO E DIFUSOR EM VIDRO PLANO TEMPERADO TRANSPARENTE PARA LÂMPADA VAPOR METÁLICO 400W MAIS REATOR E IGNITOR,693.45,UN
I8223,ARANDELA BLINDADA,174.96,UN
I7927,ARANDELA PARA FLUORESCENTE COMPACTA 18W EM ALUMÍNIO ANODIZADO E PINTADO POR PROCESSO ELETROSTÁTICO COM DOIS VISORES EM VIDRO FOSCO,163.57,UN
I7926,ARANDELA PARA FLUORESCENTE COMPACTA 18W EM ALUMÍNIO ANODIZADO E PINTADO POR PROCESSO ELETROSTÁTICO COM UM VISOR EM VIDRO FOSCO,137.68,UN
I7928,ARANDELA PARA LÂMPADA INCANDESCENTE 60W EM ALUMÍNIO ANODIZADO E PINTADO POR PROCESSO ELETROSTÁTICO COM REFLETOR EM ALUMÍNIO ,88.97,UN
I0105,ARBUSTO ORNAMENTAL,17.81,UN
I0106,AREIA ASFÁLTICA USINADA A QUENTE - AAUQ,189.95,T
I0107,AREIA FINA,35.0,M3
I0108,AREIA GROSSA,50.0,M3
I0109,AREIA MEDIA,46.0,M3
I0110,AREIA QUARTZOSA FINA (FILLER P/COMP.5) O.BAUMGART,3.32,KG
I6049,"AREIA SILTOSA, TE  =  0,45 A 0,50; CU  =  1,4 a 1,6",962.5,M3
I0111,AREIA VERMELHA,46.0,M3
I0112,ARENOSO,37.5,M3
I6508,ARGAMASSA COLANTE PRÉ-FABRICADA P/ CERÂMICAS E PORCELANATOS,2.0,KG
I0113,ARGAMASSA COLANTE PRE-MISTURADA,1.33,KG
I0114,ARGAMASSA DE ALTA RESIST.INICIAL/FINAL P/GRAUT,2.76,KG
I8359,ARGAMASSA FIXABLOCK,2.26,KG
I8980,ARGAMASSA POLIMÉRICA,2.3,KG
I9059,"ARGAMASSA POLIMÉRICA P/ REPAROS SUPERFICIAIS DE 5MM A 25MM, RENDEROC S2",4.29,KG
I9058,"ARGAMASSA POLIMÉRICA RP PLUS BOTAMENT, COMPOSTO POR PONTE DE ADERÊNCIA E PINTURA PROTETORA CONTRA A CORROSÃO, P/ REPAROS SEMI-PROFUNDOS",4.8,KG
I0117,ARGAMASSA PRE-FABRICADA PARA REBOCO,0.6,KG
I0118,ARGAMASSA PRE-FABRICADA PARA REJUNTAMENTO,2.75,KG
I8287,ARGAMASSA PRÉ-FABRICADA PARA REJUNTAMENTO A BASE DE EPÓXI,2.95,KG
I0119,ARGAMASSA PRE-FABRICADA TIPO MASSA FINA,1.6155,KG
I0120,ARGILA EXPANDIDA,187.91,M3
I0125,ARMAÇÃO REX TRIFASICA COM ROLDANA,49.69,UN
I6470,ARMAÇÃO SECUNDÁRIA COM ISOLADOR TIPO ROLDANA,18.97,UN
I6222,ARMADOR DE EMBUTIR,20.63,UN
I6118,ARMADOR RABO DE ANDORINHA F.G. (PADRÃO MUTIRÃO),3.76,UN
I6223,ARMADOR TIPO RABO DE ANDORINHA,11.9,UN
I0121,ARMADOR/FERREIRO,7.2,H
I0122,"ARMARIO DE ACO P/ UTENSILIOS (1,90X0,9X0,5)M",499.0,UN
I0123,ARMARIO DE ACO TIPO ESCANINHO - MOD. 3 PORTAS,195.33,UN
I0124,ARMARIO PLASTICO DE EMBUTIR 45X60CM,50.35,UN
I4142,ARRUELA  BORRACHA P/ FLANGES DN 100 PN10 P/ ESGOTO,46.66,UN
I4155,ARRUELA  BORRACHA P/ FLANGES DN 1000 PN10 P/ ESGOTO,2053.36,UN
I4156,ARRUELA  BORRACHA P/ FLANGES DN 1200 PN10 P/ ESGOTO,2297.82,UN
I4143,ARRUELA  BORRACHA P/ FLANGES DN 150 PN10 P/ ESGOTO,94.02,UN
I4144,ARRUELA  BORRACHA P/ FLANGES DN 200 PN10 P/ ESGOTO,112.89,UN
I4145,ARRUELA  BORRACHA P/ FLANGES DN 250 PN10 P/ ESGOTO,130.69,UN
I4146,ARRUELA  BORRACHA P/ FLANGES DN 300 PN10 P/ ESGOTO,133.51,UN
I4147,ARRUELA  BORRACHA P/ FLANGES DN 350 PN10 P/ ESGOTO,164.01,UN
I4148,ARRUELA  BORRACHA P/ FLANGES DN 400 PN10 P/ ESGOTO,230.97,UN
I4149,ARRUELA  BORRACHA P/ FLANGES DN 450 PN10 P/ ESGOTO,257.22,UN
I4140,ARRUELA  BORRACHA P/ FLANGES DN 50 PN10 P/ ESGOTO,17.7,UN
I4150,ARRUELA  BORRACHA P/ FLANGES DN 500 PN10 P/ ESGOTO,290.01,UN
I4151,ARRUELA  BORRACHA P/ FLANGES DN 600 PN10 P/ ESGOTO,828.37,UN
I4152,ARRUELA  BORRACHA P/ FLANGES DN 700 PN10 P/ ESGOTO,777.01,UN
I4141,ARRUELA  BORRACHA P/ FLANGES DN 75 PN10 P/ ESGOTO,17.53,UN
I7096,ARRUELA  BORRACHA P/ FLANGES DN 80 PN10 P/ ESGOTO,24.66,UN
I4153,ARRUELA  BORRACHA P/ FLANGES DN 800 PN10 P/ ESGOTO,925.41,UN
I4154,ARRUELA  BORRACHA P/ FLANGES DN 900 PN10 P/ ESGOTO,1022.18,UN
I6428,ARRUELA BORRACHA P/ FLANGES DN 100 PN10 P/ ÁGUA,29.14,UN
I6446,ARRUELA BORRACHA P/ FLANGES DN 1000 PN10 P/ ÁGUA,999.46,UN
I6447,ARRUELA BORRACHA P/ FLANGES DN 1200 PN10 P/ ÁGUA,1165.17,UN
I6429,ARRUELA BORRACHA P/ FLANGES DN 150 PN10 P/ ÁGUA,35.73,UN
I6430,ARRUELA BORRACHA P/ FLANGES DN 200 PN10 P/ ÁGUA,49.08,UN
I6436,ARRUELA BORRACHA P/ FLANGES DN 250 PN10 P/ ÁGUA,89.28,UN
I6437,ARRUELA BORRACHA P/ FLANGES DN 300 PN10 P/ ÁGUA,111.38,UN
I6438,ARRUELA BORRACHA P/ FLANGES DN 350 PN10 P/ ÁGUA,118.96,UN
I6439,ARRUELA BORRACHA P/ FLANGES DN 400 PN10 P/ ÁGUA,123.82,UN
I6440,ARRUELA BORRACHA P/ FLANGES DN 450 PN10 P/ ÁGUA,122.02,UN
I6418,ARRUELA BORRACHA P/ FLANGES DN 50 PN10 P/ ÁGUA,15.79,UN
